Zip_Code,Date,Sales_Count,%_Home_Increasing,%_Home_Decreasing,Price_to_Rent_Ratio,Median_Rental_Studio,Median_Rental_1B,Median_Rental_2B,Median_Rental_3B,Median_Rental_DupTrip,Median_Rental_SingleFam,Median_Listing_2B,Median_Listing_3B,Median_Listing_5B+,Median_Listing_DupTrip,Median_Listing_SingleFam,Median_Sold_Condo,Median_Sold_SingleFam,Home_Value_1B,Home_Value_2B,Home_Value_3B,Home_Value_4B,Home_Value_5B+,Home_Value_DupTrip,Home_Value_SingleFam
90022,2012-07-31,22.0,55.15,30.46,12.55,,,,,,,,,,,210.0390851187,,,226411.0,234601.0,271340.0,301657.0,350356.0,227839.0,255846.0
90022,2012-08-31,19.0,61.06,25.75,12.55,,,,,,,,,,,212.07485085184,,,227020.0,236829.0,272422.0,302500.0,351314.0,228732.0,257329.0
90022,2012-09-30,8.0,66.81,20.94,12.81,,,,,,,,,,,217.19428926133,,,228306.0,239301.0,274721.0,305494.0,354843.0,232101.0,259355.0
90022,2012-10-31,14.0,69.64,19.61,12.79,,,,,,,,,,,213.17729091918,,,231251.0,242151.0,278051.0,309428.0,360133.0,236383.0,262280.0
90022,2012-11-30,10.0,73.15,16.58,12.94,,,,,,,,,,,215.61307736017,,,234571.0,244844.0,280255.0,311317.0,364079.0,239704.0,265034.0
90022,2012-12-31,12.0,75.39,14.6,12.91,,,,,,,,,,,214.21616358325,,,238607.0,249688.0,283772.0,314520.0,368670.0,243713.0,269543.0
90022,2013-01-31,12.0,84.18,9.11,12.86,,,,,,,,,,,214.21616358325,,,243866.0,253614.0,287175.0,317447.0,369880.0,245949.0,273341.0
90022,2013-02-28,15.0,89.87,5.22,12.9,,,,,,,,,,,211.02941176471,,,249835.0,259264.0,293394.0,322867.0,374320.0,250904.0,279401.0
90022,2013-03-31,18.0,94.31,2.81,12.97,,,,,,,,,,,227.1569253322,,,255143.0,264524.0,299425.0,328146.0,378892.0,255427.0,285040.0
90022,2013-04-30,11.0,96.68,1.73,13.18,,,,,,,,,,,236.06955862263,,,257974.0,270692.0,306609.0,334329.0,386102.0,261708.0,291963.0
90022,2013-05-31,16.0,97.59,1.39,13.37,,,,,,,,,,,247.20070968214,,,258768.0,274699.0,312080.0,339396.0,390665.0,264510.0,296630.0
90022,2013-06-30,11.0,97.57,1.3,13.68,,,,,,,,,,,240.61990212072,,,260447.0,279424.0,318456.0,345033.0,396083.0,266387.0,302028.0
90022,2013-07-31,12.0,97.64,1.39,13.89,,,,,,,,,,,257.0253598355,,,264740.0,283520.0,323764.0,350672.0,402330.0,268897.0,306534.0
90022,2013-08-31,10.0,97.66,1.33,14.05,,,,,,,,,,,260.28481012658,,,272627.0,288702.0,329643.0,356664.0,410925.0,272384.0,312304.0
90022,2013-09-30,20.0,97.98,1.22,14.18,,,,,,,,,,,275.68815987934,,,279166.0,292228.0,334486.0,360823.0,417518.0,273814.0,316962.0
90022,2013-10-31,13.0,98.43,1.04,14.31,,,,,,,,,,,275.73529411765,,,284315.0,295486.0,338379.0,363697.0,421615.0,273584.0,320645.0
